YEAR,DOY,HOUR,PAR,Swdown,TEMP,SoilT,RH,RAIN,WIND,PRESSURE,aCO2_AW,SWC
2009,32,6,8.00,0.16,-3.00,1.26,86.58,0.00,2.97,"93,058.86",387.87,23.16
2009,32,7,11.09,0.42,-3.06,1.24,85.83,0.00,3.05,"93,056.00",387.87,23.18
2009,32,8,93.75,30.87,-3.10,1.26,88.23,0.00,2.75,"93,078.41",387.87,23.16
2009,32,9,292.74,95.18,-2.90,1.31,89.24,0.00,2.53,"93,088.64",387.87,23.18
2009,32,10,617.82,193.92,-2.53,1.46,88.66,0.00,2.94,"93,089.77",387.87,23.19
2009,32,11,763.80,233.90,-1.92,1.68,87.48,0.00,3.23,"93,087.27",387.87,23.21
2009,32,12,834.69,252.88,-1.53,1.98,88.50,0.00,3.67,"93,058.05",387.87,23.22
2009,32,13,761.39,221.31,-1.23,2.17,88.46,0.00,3.56,"93,026.64",387.87,23.19
2009,32,14,493.16,148.63,-1.05,2.26,87.45,0.00,3.22,"93,009.68",387.87,23.19
2009,32,15,299.75,94.11,-0.97,2.46,87.45,0.00,3.43,"92,998.00",387.87,23.19
2009,32,16,111.95,31.71,-0.97,2.39,87.31,0.00,3.39,"93,000.27",387.87,23.18
2009,32,17,17.68,2.53,-1.20,2.29,87.32,0.00,3.68,"93,015.59",387.87,23.21
2009,32,18,8.08,0.15,-1.38,2.26,87.63,0.00,3.58,"93,033.77",387.87,23.21
2009,32,19,8.08,0.16,-1.60,2.25,88.58,0.00,3.04,"93,041.68",387.87,23.22
2009,32,20,8.06,0.15,-1.74,2.26,89.58,0.00,3.38,"93,034.86",387.87,23.21
2009,32,21,8.08,0.15,-1.83,2.24,90.83,0.00,3.38,"93,028.68",387.87,23.17
2009,32,22,8.05,0.15,-1.88,2.22,91.10,0.00,3.56,"93,027.14",387.87,23.17
2009,32,23,8.11,0.15,-2.10,2.19,92.68,0.00,3.28,"93,034.05",387.87,23.15
2009,33,0,8.05,0.15,-2.29,2.12,93.36,0.00,3.09,"93,035.50",387.87,23.17
2009,33,1,8.05,0.16,-2.54,2.05,94.20,0.00,3.09,"93,032.68",387.87,23.24
2009,33,2,7.95,0.15,-2.83,1.84,95.04,0.00,2.72,"93,051.64",387.87,23.31
2009,33,3,7.95,0.16,-2.93,1.66,94.15,0.00,2.48,"93,072.41",387.87,23.30
2009,33,4,7.99,0.15,-3.07,1.63,94.17,0.00,2.31,"93,094.00",387.87,23.28
2009,33,5,7.98,0.16,-3.22,1.61,94.20,0.00,2.56,"93,114.45",387.87,23.28
2009,33,6,7.87,0.15,-3.53,1.58,93.37,0.00,2.71,"93,145.55",387.87,23.29
2009,33,7,10.58,0.93,-3.77,1.55,94.38,0.00,2.67,"93,183.00",387.87,23.27
2009,33,8,76.08,24.74,-3.49,1.53,93.37,0.00,2.44,"93,222.36",387.87,23.27
2009,33,9,262.41,86.71,-3.11,1.57,91.21,0.00,2.43,"93,255.68",387.87,23.24
2009,33,10,438.42,140.55,-2.98,1.62,91.79,0.00,2.44,"93,287.68",387.87,23.23
2009,33,11,683.75,217.67,-2.33,1.78,90.94,0.00,2.49,"93,299.32",387.87,23.26
2009,33,12,849.86,245.62,-1.91,1.93,90.08,0.00,2.19,"93,289.55",387.87,23.37
2009,33,13,958.10,250.06,-1.46,2.11,88.97,0.00,2.30,"93,274.86",387.87,23.47
2009,33,14,896.03,232.21,-1.04,2.36,87.68,0.00,2.22,"93,276.50",387.87,23.48
2009,33,15,636.12,168.94,-0.84,2.26,86.03,0.00,2.13,"93,288.00",387.87,23.47
2009,33,16,217.90,55.65,-1.11,2.17,85.19,0.00,2.03,"93,310.55",387.87,23.43
2009,33,17,26.02,3.66,-1.40,2.02,85.02,0.00,2.20,"93,329.00",387.87,23.41
2009,33,18,7.99,0.16,-1.53,1.90,84.73,0.00,2.31,"93,361.14",387.87,23.39
2009,33,19,8.06,0.16,-1.46,1.87,83.77,0.00,2.36,"93,378.55",387.87,23.44
2009,33,20,8.07,0.16,-1.65,1.90,84.00,0.00,2.17,"93,388.86",387.87,23.42
2009,33,21,8.04,0.16,-1.75,1.92,83.37,0.00,2.50,"93,392.14",387.87,23.40
2009,33,22,8.05,0.16,-2.25,1.88,84.50,0.00,2.53,"93,400.82",387.87,23.40
2009,33,23,8.04,0.15,-2.60,1.85,86.66,0.00,2.38,"93,411.45",387.87,23.42
2009,34,0,7.97,0.15,-2.84,1.79,88.06,0.00,2.47,"93,420.18",387.87,23.41
2009,34,1,8.02,0.15,-2.95,1.75,88.47,0.00,2.56,"93,421.05",387.87,23.39
2009,34,2,7.99,0.16,-2.98,1.73,89.03,0.00,2.74,"93,419.05",387.87,23.41
2009,34,3,7.99,0.16,-3.18,1.70,88.73,0.00,2.48,"93,406.45",387.87,23.38
2009,34,4,7.95,0.15,-3.25,1.64,89.35,0.00,2.68,"93,395.95",387.87,23.39
2009,34,5,7.90,0.15,-3.87,1.62,90.95,0.00,2.40,"93,396.45",387.87,23.40
2009,34,6,7.91,0.16,-3.94,1.58,91.05,0.00,2.48,"93,399.86",387.87,23.40
2009,34,7,11.84,3.85,-4.11,1.58,92.55,0.00,2.10,"93,414.64",387.87,23.37
2009,34,8,89.23,30.86,-3.78,1.60,91.95,0.00,2.37,"93,443.91",387.87,23.36
2009,34,9,305.69,104.01,-3.16,1.68,90.18,0.00,2.35,"93,466.41",387.87,23.37
2009,34,10,574.56,193.75,-2.66,1.83,89.94,0.00,2.20,"93,492.14",387.87,23.33
2009,34,11,937.28,276.08,-1.91,2.17,89.14,0.00,2.32,"93,497.36",387.87,23.36
2009,34,12,"1,102.45",314.07,-1.02,2.91,86.80,0.00,2.26,"93,483.82",387.87,23.37
2009,34,13,934.88,269.86,-0.52,3.03,84.08,0.00,2.20,"93,460.95",387.87,23.36
2009,34,14,828.21,240.33,-0.21,2.94,81.30,0.00,2.26,"93,440.59",387.87,23.34
2009,34,15,493.51,146.39,-0.10,2.60,80.19,0.00,2.25,"93,446.77",387.87,23.36
2009,34,16,223.36,62.44,-0.28,2.39,81.63,0.00,1.93,"93,451.09",387.87,23.42
2009,34,17,27.15,3.78,-0.95,2.16,82.72,0.00,2.13,"93,475.95",387.87,23.37
2009,34,18,8.04,0.16,-1.25,2.03,84.86,0.00,2.05,"93,497.18",387.87,23.37
2009,34,19,8.07,0.15,-1.70,1.96,83.54,0.00,1.87,"93,510.91",387.87,23.39
2009,34,20,8.05,0.16,-1.89,1.91,83.09,0.00,2.09,"93,511.68",387.87,23.38
2009,34,21,8.05,0.16,-1.98,1.86,83.83,0.00,2.22,"93,508.68",387.87,23.39
2009,34,22,8.02,0.16,-2.18,1.81,83.89,0.00,2.61,"93,497.91",387.87,23.34
2009,34,23,8.04,0.16,-2.39,1.75,83.67,0.00,2.88,"93,479.91",387.87,23.35
2009,35,0,8.02,0.16,-2.51,1.72,83.73,0.00,2.37,"93,484.77",387.87,23.35
2009,35,1,8.03,0.16,-2.76,1.70,85.89,0.00,2.39,"93,463.41",387.87,23.34
2009,35,2,8.01,0.16,-2.92,1.65,87.35,0.00,2.43,"93,456.41",387.87,23.32
2009,35,3,7.96,0.16,-2.78,1.62,85.78,0.00,2.87,"93,432.45",387.87,23.28
2009,35,4,7.99,0.15,-2.70,1.63,85.31,0.00,2.33,"93,419.55",387.87,23.29
2009,35,5,8.00,0.16,-3.01,1.62,87.14,0.00,2.54,"93,410.14",387.87,23.23
2009,35,6,8.01,0.16,-2.95,1.63,86.87,0.00,2.25,"93,409.55",387.87,23.19
2009,35,7,14.59,1.72,-2.77,1.64,85.17,0.00,2.33,"93,419.95",387.87,23.25
2009,35,8,154.58,51.97,-2.52,1.69,85.30,0.00,2.48,"93,442.86",387.87,23.23
2009,35,9,492.09,140.68,-2.00,1.88,84.78,0.00,2.21,"93,470.27",387.87,23.29
2009,35,10,735.02,218.10,-1.87,2.12,85.10,0.00,2.49,"93,497.32",387.87,23.24
2009,35,11,"1,012.01",282.03,-1.31,2.38,84.17,0.00,2.77,"93,511.36",387.87,23.25
2009,35,12,"1,099.76",297.95,-0.49,2.99,81.73,0.00,2.89,"93,498.41",387.87,23.21
2009,35,13,"1,033.02",278.51,0.15,3.13,80.77,0.00,2.66,"93,480.18",387.87,23.25
2009,35,14,844.45,227.77,0.50,2.95,80.74,0.00,2.29,"93,458.32",387.87,23.25
2009,35,15,633.11,167.90,0.75,2.68,78.56,0.00,2.51,"93,451.77",387.87,23.35
2009,35,16,252.66,69.98,0.50,2.52,78.19,0.00,2.48,"93,453.27",387.87,23.36
2009,35,17,27.75,4.87,-0.14,2.31,78.87,0.00,2.63,"93,459.59",387.87,23.39
2009,35,18,8.04,0.16,-0.51,2.16,79.99,0.00,3.13,"93,468.77",387.87,23.50
2009,35,19,8.13,0.16,-0.80,2.10,81.50,0.00,3.24,"93,471.59",387.87,23.56
2009,35,20,8.07,0.16,-0.97,2.04,82.38,0.00,3.22,"93,465.82",387.87,23.62
2009,35,21,8.04,0.15,-1.19,1.96,83.70,0.00,3.08,"93,461.36",387.87,23.63
2009,35,22,8.00,0.15,-1.46,1.90,85.00,0.00,2.71,"93,456.00",387.87,23.65
2009,35,23,8.02,0.16,-1.59,1.87,85.35,0.00,2.54,"93,445.23",387.87,23.64
2009,36,0,8.01,0.16,-1.81,1.85,87.62,0.00,2.69,"93,433.18",387.87,23.63
2009,36,1,8.03,0.15,-2.04,1.80,88.38,0.00,2.65,"93,403.27",387.87,23.64
2009,36,2,7.96,0.15,-2.14,1.78,88.30,0.00,2.51,"93,381.55",387.87,23.64
2009,36,3,7.98,0.15,-2.24,1.78,88.95,0.00,2.50,"93,345.68",387.87,23.64
2009,36,4,8.02,0.16,-2.29,1.79,88.85,0.00,2.92,"93,308.50",387.87,23.65
2009,36,5,8.01,0.16,-2.29,1.72,88.84,0.00,3.48,"93,281.91",387.87,23.62
2009,36,6,8.03,0.15,-2.36,1.69,89.21,0.00,3.48,"93,257.77",387.87,23.63
2009,36,7,15.05,1.76,-2.39,1.66,90.73,0.00,3.27,"93,250.45",387.87,23.64
2009,36,8,123.38,39.00,-2.43,1.69,92.62,0.00,2.75,"93,267.68",387.87,23.64
2009,36,9,438.74,125.97,-2.16,1.90,92.23,0.00,2.73,"93,271.77",387.87,23.62
2009,36,10,794.02,214.90,-1.81,2.19,91.47,0.00,2.84,"93,269.95",387.87,23.55
2009,36,11,"1,139.76",288.36,-0.81,2.63,86.25,0.00,3.40,"93,259.32",387.87,23.61
2009,36,12,"1,045.53",270.30,-0.35,3.30,84.14,0.00,3.33,"93,231.95",387.87,23.60
2009,36,13,"1,093.36",264.38,0.39,3.41,82.09,0.00,3.37,"93,190.95",387.87,23.65
2009,36,14,833.22,212.73,0.76,3.29,79.73,0.00,3.49,"93,161.64",387.87,23.62
2009,36,15,495.57,131.31,0.78,3.05,79.29,0.00,3.34,"93,150.32",387.87,23.66
2009,36,16,181.29,45.68,0.39,2.86,81.19,0.00,3.43,"93,163.23",387.87,23.66
2009,36,17,23.95,3.92,-0.29,2.65,82.98,0.00,3.26,"93,173.32",387.87,23.62
2009,36,18,8.04,2.53,-0.65,2.50,83.42,0.00,3.46,"93,189.73",387.87,23.64
2009,36,19,8.06,0.15,-0.91,2.44,84.35,0.00,3.53,"93,203.41",387.87,23.60
2009,36,20,8.05,0.15,-1.00,2.41,84.91,0.00,3.85,"93,211.09",387.87,23.59
2009,36,21,8.03,0.15,-1.14,2.40,86.48,0.00,3.89,"93,220.14",387.87,23.63
2009,36,22,8.05,0.15,-1.29,2.40,87.58,0.00,3.72,"93,234.91",387.87,23.59
2009,36,23,8.05,0.15,-1.44,2.44,87.72,0.00,3.82,"93,222.05",387.87,23.70
2009,37,0,8.06,0.15,-1.53,2.37,87.96,0.00,3.76,"93,224.23",387.87,23.79
2009,37,1,8.06,0.15,-1.63,2.36,88.40,0.00,3.37,"93,215.32",387.87,23.85
2009,37,2,8.10,0.16,-1.61,2.31,89.01,0.00,3.23,"93,210.45",387.87,23.83
2009,37,3,8.08,0.16,-1.73,2.28,89.74,0.00,3.05,"93,181.68",387.87,23.80
2009,37,4,8.01,0.15,-1.87,2.22,90.84,0.00,3.21,"93,156.77",387.87,23.82
2009,37,5,8.04,0.15,-2.04,2.18,92.03,0.00,3.04,"93,145.41",387.87,23.81
2009,37,6,7.98,0.18,-1.98,2.16,90.79,0.00,2.65,"93,127.95",387.87,23.81
2009,37,7,17.08,1.74,-2.01,2.14,90.39,0.00,2.56,"93,122.05",387.87,23.79
2009,37,8,164.25,45.47,-1.74,2.14,88.22,0.00,3.13,"93,120.27",387.87,23.77
2009,37,9,500.15,129.15,-1.42,2.31,87.79,0.00,3.37,"93,121.95",387.87,23.74
2009,37,10,850.17,218.89,-0.75,2.64,86.31,0.00,2.76,"93,130.77",387.87,23.74
2009,37,11,"1,167.31",291.19,0.06,3.09,83.51,0.00,2.53,"93,124.41",387.87,23.73
2009,37,12,"1,303.13",326.25,0.91,3.90,80.40,0.00,2.20,"93,088.59",387.87,23.67
2009,37,13,"1,239.44",310.68,1.57,4.18,76.79,0.00,2.14,"93,050.82",387.87,23.66
2009,37,14,"1,034.96",263.80,2.01,4.09,74.04,0.00,2.54,"93,015.73",387.87,23.65
2009,37,15,539.94,142.74,1.96,3.63,74.04,0.00,2.54,"93,008.23",387.87,23.76
2009,37,16,200.59,49.70,1.55,3.38,75.81,0.00,2.15,"93,007.45",387.87,23.76
2009,37,17,29.98,4.87,1.10,3.11,76.94,0.00,2.11,"93,011.95",387.87,23.76
2009,37,18,8.13,0.16,0.83,2.93,78.19,0.00,2.28,"93,023.09",387.87,23.74
2009,37,19,8.15,0.16,0.62,2.85,78.65,0.00,2.11,"93,032.86",387.87,23.75
2009,37,20,8.10,0.16,0.31,2.77,78.67,0.00,2.27,"93,037.41",387.87,23.73
2009,37,21,8.11,0.16,0.10,2.68,78.44,0.00,2.37,"93,049.36",387.87,23.71
2009,37,22,8.02,0.15,-0.17,2.63,79.77,0.00,2.03,"93,053.36",387.87,23.71
2009,37,23,8.07,0.16,-0.19,2.56,79.71,0.00,1.94,"93,053.59",387.87,23.70
2009,38,0,8.05,0.16,-0.27,2.51,80.19,0.00,2.30,"93,057.64",387.87,23.69
2009,38,1,8.07,0.16,-0.50,2.43,81.76,0.00,2.96,"93,042.50",387.87,23.67
2009,38,2,8.03,0.16,-0.61,2.37,82.24,0.00,2.89,"93,031.55",387.87,23.65
2009,38,3,7.97,0.15,-0.77,2.35,84.00,0.00,2.79,"93,016.55",387.87,23.66
2009,38,4,8.04,0.16,-0.98,2.32,85.18,0.00,2.50,"93,008.09",387.87,23.65
2009,38,5,8.02,0.15,-1.13,2.30,85.90,0.00,2.08,"93,015.32",387.87,23.63
2009,38,6,8.04,0.16,-1.16,2.30,85.69,0.00,1.76,"93,015.50",387.87,23.63
2009,38,7,17.92,2.61,-0.98,2.32,84.22,0.00,1.93,"93,027.41",387.87,23.62
2009,38,8,164.25,45.39,-0.95,2.42,85.62,0.00,2.26,"93,064.27",387.87,23.63
2009,38,9,416.35,108.09,-1.15,2.60,89.05,0.00,2.57,"93,100.09",387.87,23.68
2009,38,10,707.13,185.56,-0.88,2.92,88.62,0.00,2.70,"93,125.64",387.87,23.74
2009,38,11,928.22,234.03,-0.42,3.34,87.10,0.00,2.84,"93,137.55",387.87,23.75
2009,38,12,827.98,245.62,0.01,4.15,85.11,0.00,3.26,"93,123.64",387.87,23.74
2009,38,13,878.95,207.62,0.34,4.20,82.90,0.00,3.26,"93,107.82",387.87,23.66
2009,38,14,846.54,199.81,0.69,3.91,81.35,0.00,3.31,"93,088.86",387.87,23.63
2009,38,15,509.80,120.85,0.70,3.57,80.41,0.00,3.19,"93,091.68",387.87,23.72
2009,38,16,213.90,48.29,0.52,3.36,80.29,0.00,2.83,"93,097.36",387.87,23.75
2009,38,17,31.47,7.34,0.17,3.13,80.73,0.00,2.73,"93,111.50",387.87,23.77
2009,38,18,8.09,0.16,-0.13,2.95,81.95,0.00,3.16,"93,125.23",387.87,23.76
2009,38,19,8.07,0.15,-0.36,2.84,81.45,0.00,3.23,"93,140.45",387.87,23.77
2009,38,20,8.05,0.16,-0.53,2.75,80.41,0.00,3.45,"93,149.77",387.87,23.76
2009,38,21,8.04,0.16,-0.75,2.67,81.66,0.00,3.19,"93,153.00",387.87,23.78
2009,38,22,8.10,0.16,-1.03,2.59,83.66,0.00,3.42,"93,145.59",387.87,23.78
2009,38,23,8.05,0.16,-1.21,2.52,85.07,0.00,3.46,"93,140.77",387.87,23.77
2009,39,0,8.10,0.16,-1.39,2.47,86.03,0.00,3.23,"93,117.32",387.87,23.76
2009,39,1,8.13,0.16,-1.58,2.42,85.89,0.00,2.99,"93,098.41",387.87,23.77
2009,39,2,8.07,0.51,-1.59,2.40,85.02,0.00,2.72,"93,072.95",387.87,23.76
2009,39,3,8.03,0.15,-1.71,2.37,84.69,0.00,2.87,"93,040.18",387.87,23.75
2009,39,4,8.03,0.16,-1.77,2.31,84.28,0.00,2.89,"93,014.18",387.87,23.74
2009,39,5,8.05,0.15,-2.02,2.25,84.80,0.00,3.09,"93,005.18",387.87,23.71
2009,39,6,8.04,0.15,-2.16,2.20,84.52,0.00,3.39,"92,989.18",387.87,23.72
2009,39,7,18.92,2.41,-2.20,2.15,83.33,0.00,3.18,"92,983.82",387.87,23.71
2009,39,8,176.73,43.47,-2.07,2.20,82.39,0.00,3.32,"92,989.82",387.87,23.69
2009,39,9,434.72,108.47,-1.86,2.42,81.63,0.00,3.29,"92,995.82",387.87,23.68
2009,39,10,693.18,166.55,-1.49,2.70,80.76,0.00,3.21,"92,999.91",387.87,23.68
2009,39,11,858.83,201.23,-1.31,2.98,80.88,0.00,3.18,"92,996.41",387.87,23.69
2009,39,12,950.46,219.02,-0.92,3.76,77.84,0.00,3.83,"92,974.59",387.87,23.73
2009,39,13,923.14,215.10,-0.63,3.92,77.64,0.00,3.93,"92,953.45",387.87,23.73
2009,39,14,733.62,170.16,-0.11,3.57,74.34,0.00,3.76,"92,935.45",387.87,23.74
2009,39,15,511.91,121.96,0.15,3.34,74.36,0.00,3.40,"92,941.45",387.87,23.83
2009,39,16,265.71,65.97,0.25,3.25,74.61,0.00,3.13,"92,957.09",387.87,23.89
2009,39,17,36.44,6.35,-0.26,3.06,76.23,0.00,3.14,"92,975.45",387.87,23.87
2009,39,18,8.08,2.18,-0.67,2.87,79.84,0.00,3.39,"93,005.00",387.87,23.84
2009,39,19,8.10,0.16,-0.91,2.75,81.35,0.00,3.74,"93,014.86",387.87,23.80
2009,39,20,8.08,0.16,-1.19,2.66,82.10,0.00,3.70,"93,024.45",387.87,23.79
2009,39,21,8.08,0.16,-1.41,2.58,83.09,0.00,3.50,"93,051.05",387.87,23.83
2009,39,22,8.04,0.16,-1.70,2.46,83.53,0.00,4.11,"93,078.27",387.87,23.93
2009,39,23,8.01,0.16,-1.80,2.42,84.30,0.00,3.88,"93,091.45",387.87,23.86
2009,40,0,7.97,0.15,-2.03,2.35,85.58,0.00,3.92,"93,104.50",387.87,23.82
2009,40,1,8.02,0.16,-2.33,2.31,87.09,0.00,3.72,"93,114.00",387.87,23.79
2009,40,2,8.06,0.16,-2.45,2.23,88.41,0.00,3.23,"93,115.41",387.87,23.76
2009,40,3,7.99,0.16,-2.57,2.15,88.37,0.00,2.80,"93,110.55",387.87,23.74
2009,40,4,8.03,0.16,-2.70,2.06,88.52,0.00,3.07,"93,106.82",387.87,23.71
2009,40,5,8.00,0.16,-2.78,1.99,88.50,0.00,3.14,"93,112.91",387.87,23.70
2009,40,6,7.96,0.16,-3.01,1.92,89.40,0.00,2.35,"93,128.18",387.87,23.69
2009,40,7,26.33,4.95,-3.04,1.87,87.99,0.00,2.28,"93,156.95",387.87,23.67
2009,40,8,235.19,64.53,-2.75,1.94,86.73,0.00,2.36,"93,188.05",387.87,23.65
2009,40,9,649.16,164.90,-2.54,2.17,86.23,0.00,2.59,"93,208.41",387.87,23.64
2009,40,10,"1,034.51",259.70,-2.03,2.54,84.63,0.00,2.41,"93,221.68",387.87,23.61
2009,40,11,"1,382.38",339.34,-1.48,2.95,82.96,0.00,2.59,"93,230.64",387.87,23.62
2009,40,12,"1,483.59",357.33,-0.88,3.99,81.26,0.00,2.65,"93,209.00",387.87,23.59
2009,40,13,"1,523.63",366.51,-0.31,4.30,79.22,0.00,2.94,"93,185.95",387.87,23.62
2009,40,14,"1,301.42",318.32,0.23,4.09,76.00,0.00,2.83,"93,171.82",387.87,23.63
2009,40,15,929.23,233.74,0.48,3.66,73.90,0.00,2.75,"93,166.55",387.87,23.64
2009,40,16,376.29,97.04,0.33,3.41,72.99,0.00,2.34,"93,169.50",387.87,23.66
2009,40,17,51.22,11.33,-0.36,3.11,73.82,0.00,2.21,"93,190.68",387.87,23.68
2009,40,18,8.09,0.16,-0.79,2.83,74.21,0.00,2.13,"93,217.95",387.87,23.70
2009,40,19,8.12,0.16,-0.98,2.66,75.11,0.00,2.35,"93,230.73",387.87,23.68
2009,40,20,8.06,0.16,-1.24,2.56,77.50,0.00,2.34,"93,237.41",387.87,23.67
2009,40,21,8.07,0.16,-1.51,2.48,79.79,0.00,2.26,"93,244.14",387.87,23.66
2009,40,22,8.00,0.16,-1.68,2.39,80.58,0.00,2.47,"93,239.91",387.87,23.65
2009,40,23,8.04,0.16,-1.83,2.29,81.08,0.00,2.44,"93,226.14",387.87,23.63
2009,41,0,8.02,0.16,-2.03,2.22,81.50,0.00,2.49,"93,210.14",387.87,23.67
2009,41,1,7.98,0.15,-2.14,2.16,80.72,0.00,2.33,"93,180.00",387.87,23.73
2009,41,2,7.97,0.16,-2.31,2.13,80.92,0.00,2.59,"93,155.55",387.87,23.78
2009,41,3,7.96,0.16,-2.56,2.08,81.74,0.00,2.49,"93,125.68",387.87,23.81
2009,41,4,8.00,0.16,-2.83,2.05,82.66,0.00,2.63,"93,096.27",387.87,23.75
2009,41,5,8.04,0.16,-2.95,2.01,82.85,0.00,2.78,"93,083.09",387.87,23.76
2009,41,6,8.01,0.15,-2.99,1.99,81.86,0.00,2.96,"93,061.50",387.87,23.77
2009,41,7,24.36,4.67,-2.78,2.02,79.79,0.00,3.04,"93,063.59",387.87,23.74
2009,41,8,238.04,74.14,-2.41,2.15,77.22,0.00,2.98,"93,077.77",387.87,23.75
2009,41,9,504.91,139.15,-2.22,2.39,78.54,0.00,3.11,"93,090.73",387.87,23.73
2009,41,10,818.94,238.10,-2.09,2.78,79.43,0.00,3.61,"93,094.09",387.87,23.77
2009,41,11,"1,108.20",313.06,-1.46,3.30,77.12,0.00,3.36,"93,095.82",387.87,23.79
2009,41,12,"1,285.26",346.24,-0.90,4.27,74.92,0.00,3.46,"93,072.55",387.87,23.76
2009,41,13,"1,228.85",332.47,-0.37,4.50,72.93,0.00,3.25,"93,053.09",387.87,23.74
2009,41,14,929.48,252.59,-0.27,4.00,72.20,0.00,3.67,"93,044.45",387.87,23.76
2009,41,15,541.90,149.88,-0.36,3.58,72.72,0.00,3.79,"93,050.18",387.87,23.66
2009,41,16,253.97,66.11,-0.55,3.36,73.70,0.00,3.36,"93,061.73",387.87,23.65
2009,41,17,41.85,9.93,-1.13,3.14,77.61,0.00,3.35,"93,081.23",387.87,23.63
2009,41,18,8.07,0.16,-1.62,2.96,80.18,0.00,3.09,"93,109.27",387.87,23.61
2009,41,19,8.01,0.16,-1.88,2.86,80.25,0.00,3.39,"93,122.27",387.87,23.58
2009,41,20,7.99,0.15,-2.08,2.77,82.15,0.00,3.21,"93,131.00",387.87,23.59
2009,41,21,8.02,0.16,-2.25,2.71,82.84,0.00,3.21,"93,140.23",387.87,23.56
2009,41,22,7.93,0.15,-2.34,2.67,82.94,0.00,3.14,"93,146.14",387.87,23.56
2009,41,23,8.03,0.16,-2.43,2.66,84.09,0.00,3.01,"93,146.86",387.87,23.54
2009,42,0,8.03,0.16,-2.53,2.61,84.52,0.00,3.14,"93,144.36",387.87,23.54
2009,42,1,7.99,0.16,-2.67,2.57,85.92,0.00,3.13,"93,132.14",387.87,23.55
2009,42,2,8.00,0.16,-2.76,2.53,87.33,0.00,3.25,"93,121.64",387.87,23.56
2009,42,3,7.99,0.16,-2.87,2.48,87.86,0.00,3.15,"93,098.59",387.87,23.57
2009,42,4,7.96,0.16,-3.05,2.41,88.61,0.00,3.15,"93,080.23",387.87,23.57
2009,42,5,7.95,0.16,-3.24,2.35,88.75,0.00,3.28,"93,069.23",387.87,23.55
2009,42,6,8.00,0.16,-3.36,2.29,87.51,0.00,3.04,"93,057.05",387.87,23.55
2009,42,7,18.54,2.16,-3.47,2.25,86.33,0.00,2.77,"93,059.45",387.87,23.56
2009,42,8,158.21,41.69,-3.45,2.30,86.55,0.00,2.92,"93,068.64",387.87,23.54
2009,42,9,423.11,111.41,-3.10,2.44,85.41,0.00,2.86,"93,076.00",387.87,23.52
2009,42,10,764.51,188.45,-2.64,2.75,84.46,0.00,3.18,"93,078.27",387.87,23.55
2009,42,11,"1,148.01",273.94,-2.26,3.26,84.35,0.00,3.34,"93,077.41",387.87,23.53
2009,42,12,"1,144.52",277.08,-1.52,4.21,81.66,0.00,3.40,"93,048.27",387.87,23.55
2009,42,13,"1,211.29",285.38,-1.03,4.52,78.39,0.00,3.12,"93,029.27",387.87,23.64
2009,42,14,"1,002.14",237.78,-0.63,4.17,77.22,0.00,3.06,"93,012.86",387.87,23.69
2009,42,15,777.32,182.98,-0.29,3.86,74.99,0.00,3.08,"93,004.82",387.87,23.67
2009,42,16,305.88,78.64,-0.41,3.65,75.80,0.00,3.02,"93,009.68",387.87,23.65
2009,42,17,46.80,10.18,-0.83,3.35,77.68,0.00,2.92,"93,043.32",387.87,23.65
2009,42,18,8.10,0.16,-1.14,3.11,77.06,0.00,2.90,"93,076.68",387.87,23.62
2009,42,19,8.09,0.16,-1.34,2.97,79.18,0.00,3.14,"93,098.50",387.87,23.60
2009,42,20,8.14,0.16,-1.46,2.89,80.67,0.00,3.21,"93,106.27",387.87,23.60
2009,42,21,8.11,0.16,-1.55,2.81,80.93,0.00,3.26,"93,114.05",387.87,23.57
2009,42,22,8.13,0.16,-1.63,2.76,80.23,0.00,3.30,"93,124.27",387.87,23.56
2009,42,23,8.06,0.16,-1.81,2.69,80.23,0.00,2.66,"93,130.05",387.87,23.56
2009,43,0,8.01,0.16,-2.05,2.63,81.27,0.00,2.87,"93,138.09",387.87,23.55
2009,43,1,8.02,0.16,-2.21,2.55,81.51,0.00,2.98,"93,123.68",387.87,23.58
2009,43,2,8.02,0.16,-2.50,2.49,83.39,0.00,3.00,"93,114.64",387.87,23.58
2009,43,3,7.98,0.16,-2.73,2.43,84.67,0.00,3.30,"93,095.68",387.87,23.58
2009,43,4,8.03,0.16,-2.96,2.38,85.93,0.00,3.15,"93,088.00",387.87,23.62
2009,43,5,8.01,0.16,-3.27,2.34,88.05,0.00,3.22,"93,089.68",387.87,23.68
2009,43,6,8.00,0.16,-3.49,2.30,89.80,0.00,2.86,"93,094.59",387.87,23.76
2009,43,7,21.10,3.74,-3.61,2.25,90.07,0.00,2.85,"93,110.36",387.87,23.84
2009,43,8,144.14,44.14,-3.44,2.35,89.92,0.00,2.88,"93,135.95",387.87,23.91
2009,43,9,386.67,106.81,-3.11,2.66,89.66,0.00,2.72,"93,154.55",387.87,23.95
2009,43,10,659.85,190.08,-2.70,3.07,88.50,0.00,2.71,"93,172.64",387.87,23.88
2009,43,11,866.27,256.70,-2.03,3.39,86.66,0.00,2.46,"93,176.91",387.87,23.80
2009,43,12,"1,049.43",297.53,-1.31,4.53,83.96,0.00,2.70,"93,162.23",387.87,23.77
2009,43,13,"1,127.61",312.31,-0.69,4.73,81.94,0.00,2.82,"93,146.45",387.87,23.74
