YEAR	DOY	HOUR	PAR	Swdown	TEMP	SoilT	RH	RAIN	WIND	PRESSURE	aCO2_AW	SWC
2009	268	11.5	462.26	108.56	10.99	13.33	84.88	0.00	2.21	93,237.88	387.87	19.42
2009	269	11.5	557.16	130.30	10.54	12.97	83.44	0.00	2.07	93,473.73	387.87	19.61
2009	270	11.5	609.99	142.12	11.00	13.13	82.09	0.00	2.05	93,558.27	387.87	19.48
2009	271	11.5	560.87	132.00	11.32	13.30	82.71	0.00	2.07	93,560.16	387.87	19.23
2009	272	11.5	518.60	120.22	11.22	13.22	83.10	0.00	2.22	93,504.02	387.87	19.21
2009	273	11.5	433.09	100.92	11.29	13.16	85.63	0.00	1.71	93,555.98	387.87	19.15
2009	274	11.5	444.54	103.89	11.73	13.45	85.60	0.00	2.04	93,483.91	387.87	19.38
2009	275	11.5	509.40	118.96	11.50	13.27	81.39	0.00	2.11	93,507.13	387.87	19.72
2009	276	11.5	537.33	124.49	11.42	13.14	80.99	0.00	2.17	93,387.44	387.87	19.49
2009	277	11.5	472.07	110.61	11.41	13.14	83.25	0.00	2.30	93,385.69	387.87	19.33
2009	278	11.5	499.54	118.23	11.71	13.32	83.10	0.00	2.16	93,466.40	387.87	19.17
2009	279	11.5	447.02	103.54	12.09	13.60	81.77	0.00	2.46	93,446.25	387.87	18.98
2009	280	11.5	400.08	92.40	10.92	12.95	87.01	0.00	2.37	93,452.58	387.87	19.12
2009	281	11.5	429.33	99.30	10.86	12.82	88.12	0.00	1.87	93,483.36	387.87	19.74
2009	282	11.5	423.80	98.01	10.89	12.98	88.02	0.00	2.05	93,540.42	387.87	20.93
2009	283	11.5	304.24	70.01	9.70	12.35	91.36	0.00	2.34	93,408.35	387.87	21.06
2009	284	11.5	432.32	100.75	9.06	11.77	88.80	0.00	2.51	93,384.66	387.87	20.78
2009	285	11.5	452.16	105.76	9.28	11.76	83.57	0.00	2.12	93,449.70	387.87	20.69
2009	286	11.5	428.51	100.50	8.69	11.41	85.01	0.00	2.03	93,550.46	387.87	20.37
2009	287	11.5	443.50	104.83	8.33	10.97	81.09	0.00	2.23	93,431.60	387.87	20.10
2009	288	11.5	382.55	91.63	6.78	10.02	87.75	0.00	2.36	93,322.06	387.87	20.04
2009	289	11.5	299.52	71.38	6.42	9.74	89.50	0.00	2.15	93,289.87	387.87	20.16
2009	290	11.5	395.94	93.46	7.29	9.91	86.03	0.00	2.54	93,355.98	387.87	20.28
2009	291	11.5	453.01	106.82	7.43	9.88	81.19	0.00	2.12	93,421.05	387.87	20.13
2009	292	11.5	420.88	98.29	7.81	10.09	81.86	0.00	2.21	93,325.83	387.87	20.13
2009	293	11.5	427.92	98.13	8.62	10.51	82.17	0.00	2.31	93,293.43	387.87	20.51
2009	294	11.5	414.62	97.95	8.88	10.69	79.84	0.00	2.69	93,235.16	387.87	20.53
2009	295	11.5	362.08	85.24	7.82	10.10	83.13	0.00	1.94	93,236.97	387.87	20.56
2009	296	11.5	187.82	44.22	6.63	9.55	91.27	0.00	2.31	93,306.17	387.87	20.85
2009	297	11.5	363.00	85.96	7.06	9.69	87.16	0.00	2.30	93,265.07	387.87	21.02
2009	298	11.5	260.17	60.62	7.49	9.94	84.65	0.00	1.72	93,305.08	387.87	20.89
2009	299	11.5	384.26	88.38	8.33	10.42	81.44	0.00	1.98	93,415.90	387.87	21.05
2009	300	11.5	286.11	65.86	7.29	9.94	84.57	0.00	2.11	93,343.50	387.87	21.17
2009	301	11.5	343.20	80.66	7.84	10.11	80.17	0.00	1.87	93,343.27	387.87	21.19
2009	302	11.5	347.07	82.07	7.07	9.81	84.61	0.00	1.75	93,212.71	387.87	21.12
2009	303	11.5	311.80	74.96	6.79	9.33	81.19	0.00	2.07	93,166.73	387.87	20.95
2009	304	11.5	273.64	67.30	6.28	8.84	83.90	0.00	2.09	93,119.33	387.87	20.92
2009	305	11.5	322.70	75.94	6.29	9.06	85.78	0.00	1.72	93,109.72	387.87	20.91
2009	306	11.5	327.97	77.74	6.33	9.14	82.94	0.00	2.73	93,205.78	387.87	21.01
2009	307	11.5	299.72	70.38	6.34	9.42	81.45	0.00	2.86	93,078.04	387.87	21.02
2009	308	11.5	246.63	56.49	7.09	9.90	82.51	0.00	3.05	92,847.12	387.87	21.17
2009	309	11.5	258.53	60.41	5.87	9.10	85.66	0.00	2.84	93,073.40	387.87	21.44
2009	310	11.5	209.53	48.99	5.30	8.46	84.86	0.00	2.50	93,338.61	387.87	21.60
2009	311	11.5	238.27	56.57	5.20	8.38	84.61	0.00	2.50	93,272.63	387.87	21.43
2009	312	11.5	281.42	67.52	4.89	8.22	86.90	0.00	2.16	93,065.97	387.87	21.50
2009	313	11.5	252.29	59.40	4.25	7.75	85.88	0.00	2.50	92,970.93	387.87	21.70
2009	314	11.5	185.72	43.17	3.49	7.25	89.60	0.00	3.23	93,124.48	387.87	21.88
2009	315	11.5	159.83	38.37	3.34	7.10	92.00	0.00	3.01	93,254.75	387.87	22.32
2009	316	11.5	182.83	42.61	3.53	7.15	92.20	0.00	2.71	93,361.34	387.87	22.74
2009	317	11.5	208.38	49.26	3.77	7.31	89.87	0.00	2.45	93,521.58	387.87	22.72
2009	318	11.5	191.65	44.67	3.35	7.08	89.05	0.00	2.05	93,356.20	387.87	22.74
2009	319	11.5	223.48	52.88	2.47	6.51	91.26	0.00	1.60	93,273.60	387.87	22.84
2009	320	11.5	192.18	46.09	2.05	6.19	91.89	0.00	1.59	93,295.82	387.87	23.05
2009	321	11.5	226.19	53.24	2.73	6.52	86.62	0.00	2.24	93,270.99	387.87	22.87
2009	322	11.5	233.13	55.83	2.47	6.49	89.94	0.00	1.97	93,164.60	387.87	22.89
2009	323	11.5	252.88	60.63	2.54	6.32	85.28	0.00	2.03	93,288.99	387.87	22.87
2009	324	11.5	216.82	51.70	1.69	5.59	83.71	0.00	2.29	93,404.53	387.87	22.93
2009	325	11.5	158.14	36.43	2.36	5.69	85.29	0.00	2.34	93,013.20	387.87	22.99
2009	326	11.5	175.62	42.99	2.38	5.76	87.44	0.00	2.27	92,972.38	387.87	22.87
2009	327	11.5	180.05	43.04	1.98	5.45	89.87	0.00	3.10	93,084.97	387.87	22.81
2009	328	11.5	164.50	38.34	2.33	5.53	88.24	0.00	2.70	93,175.09	387.87	23.07
2009	329	11.5	213.74	52.34	2.00	5.33	85.07	0.00	2.51	93,125.37	387.87	22.95
2009	330	11.5	189.72	45.13	1.79	5.35	86.92	0.00	2.29	93,297.31	387.87	23.01
2009	331	11.5	204.01	50.52	0.40	4.74	89.81	0.00	2.15	93,164.78	387.87	22.88
2009	332	11.5	189.54	47.35	0.31	4.32	88.26	0.00	2.55	92,811.19	387.87	22.84
2009	333	11.5	147.95	37.58	0.49	4.33	88.70	0.00	2.22	92,648.31	387.87	22.77
2009	334	11.5	126.02	33.58	0.10	4.17	92.78	0.00	2.15	92,695.19	387.87	22.88
2009	335	11.5	95.38	25.97	-0.79	3.81	94.54	0.00	2.14	92,725.04	387.87	22.99
2009	336	11.5	138.22	35.15	-0.60	4.01	91.67	0.00	2.44	92,808.66	387.87	23.17
2009	337	11.5	158.15	40.84	0.08	4.07	89.51	0.00	3.25	92,768.04	387.87	23.58
2009	338	11.5	133.92	32.68	1.06	4.47	92.58	0.00	4.11	92,831.34	387.87	23.81
2009	339	11.5	142.52	33.94	1.06	4.71	90.56	0.00	3.23	92,821.65	387.87	23.87
2009	340	11.5	90.54	21.71	0.75	4.37	93.90	0.00	3.62	92,953.06	387.87	23.95
2009	341	11.5	103.85	24.99	1.12	4.45	93.78	0.00	3.43	93,075.32	387.87	24.14
2009	342	11.5	155.38	39.23	0.55	4.52	90.58	0.00	2.84	93,213.95	387.87	24.06
2009	343	11.5	143.15	39.18	-0.65	3.72	90.04	0.00	3.10	93,475.49	387.87	23.98
2009	344	11.5	92.38	22.87	-0.72	3.64	92.42	0.00	3.10	93,655.95	387.87	23.93
2009	345	11.5	122.64	31.76	-1.18	3.55	92.46	0.00	2.41	93,723.81	387.87	23.84
2009	346	11.5	145.97	39.11	-1.89	3.17	91.25	0.00	1.85	93,604.16	387.87	23.83
2009	347	11.5	152.76	42.75	-1.66	2.87	86.97	0.00	1.84	93,494.48	387.87	23.69
2009	348	11.5	141.19	35.54	-0.92	2.71	83.17	0.00	2.18	93,395.82	387.87	23.61
2009	349	11.5	151.85	37.43	-1.00	2.52	83.69	0.00	2.53	93,437.43	387.87	23.67
2009	350	11.5	128.98	33.56	-0.58	2.82	84.04	0.00	3.54	92,991.91	387.87	23.62
2009	351	11.5	85.38	21.28	-1.36	2.77	89.62	0.00	3.86	92,763.63	387.87	23.59
2009	352	11.5	109.64	27.99	-2.51	2.53	89.22	0.00	2.99	93,112.24	387.87	23.71
2009	353	11.5	105.94	25.51	-2.36	2.53	89.82	0.00	2.96	93,232.81	387.87	23.66
2009	354	11.5	117.95	28.85	-2.67	2.31	91.28	0.00	3.29	93,532.68	387.87	23.78
2009	355	11.5	111.86	28.12	-1.25	2.72	92.68	0.00	2.66	93,725.99	387.87	23.73
2009	356	11.5	146.05	36.06	-0.07	3.17	89.96	0.00	2.96	93,653.69	387.87	23.92
2009	357	11.5	163.34	40.69	1.90	3.70	86.40	0.00	3.20	93,490.99	387.87	23.92
2009	358	11.5	141.77	34.70	0.48	3.28	87.13	0.00	2.78	93,220.76	387.87	23.83
2009	359	11.5	107.74	27.24	-0.42	3.43	89.84	0.00	2.62	93,139.26	387.87	23.83
2009	360	11.5	118.95	29.14	-2.18	2.48	88.74	0.00	2.57	93,351.55	387.87	23.78
2009	361	11.5	128.78	33.39	-2.56	2.20	91.15	0.00	2.96	93,289.69	387.87	23.63
2009	362	11.5	127.51	32.55	-2.91	2.26	88.34	0.00	2.86	93,301.32	387.87	23.53
2009	363	11.5	165.35	41.58	-2.05	2.47	87.92	0.00	2.41	93,605.52	387.87	23.57
2009	364	11.5	145.30	39.28	-1.52	2.78	91.23	0.00	2.74	93,689.67	387.87	23.82
2009	365	11.5	174.53	43.17	0.24	3.06	88.76	0.00	2.65	93,538.20	387.87	23.94
