date,year_dec,doy,modisvar,meandoy,data_loess,spline,interpl,sgfiltered,modisvar_interpol
25/11/11,2011.89863,NA,NA,NaN,0.726669521,0.733674476,0.795,0.725357313,0.733674476
26/11/11,2011.90137,NA,NA,NaN,0.720839303,0.731757207,0.8075,0.722320607,0.731757207
27/11/11,2011.90411,331,0.82,0.797692308,0.714555412,0.730015526,0.82,0.71952128,0.730015526
28/11/11,2011.906849,NA,NA,NaN,0.708250568,0.728460493,0.815,0.716985096,0.728460493
29/11/11,2011.909589,NA,NA,NaN,0.702413757,0.727103173,0.81,0.714736121,0.727103173
30/11/11,2011.912329,NA,NA,NaN,0.697108191,0.725954628,0.805,0.712796722,0.725954628
01/12/11,2011.915068,335,0.8,0.730666667,0.692397078,0.725025919,0.8,0.711054384,0.725025919
02/12/11,2011.917808,NA,NA,NaN,0.68834363,0.724324977,0.67,0.709555822,0.724324977
03/12/11,2011.920548,NA,NA,NaN,0.685011057,0.723847208,0.54,0.708344923,0.723847208
04/12/11,2011.923288,NA,NA,NaN,0.68246257,0.723584882,0.41,0.70746274,0.723584882
05/12/11,2011.926027,339,0.28,0.655,0.680761377,0.723530272,0.28,0.708346716,0.723530272
06/12/11,2011.928767,NA,NA,NaN,0.679970691,0.723675652,0.415,0.710740739,0.723675652
07/12/11,2011.931507,NA,NA,NaN,0.68015372,0.724013293,0.55,0.714397762,0.724013293
08/12/11,2011.934247,NA,NA,NaN,0.681373676,0.724535467,0.685,0.719076712,0.724535467
09/12/11,2011.936986,343,0.82,0.795333333,0.683693769,0.725234447,0.82,0.721022231,0.725234447
10/12/11,2011.939726,NA,NA,NaN,0.689680519,0.726102506,0.81,0.722814274,0.726102506
11/12/11,2011.942466,NA,NA,NaN,0.700795609,0.727131916,0.8,0.724517398,0.727131916
12/12/11,2011.945205,NA,NA,NaN,0.715444992,0.728314949,0.79,0.726192757,0.728314949
13/12/11,2011.947945,347,0.78,0.782,0.732034621,0.729643878,0.78,0.727898111,0.729643878
14/12/11,2011.950685,NA,NA,NaN,0.748970449,0.731110975,0.7925,0.729687821,0.731110975
15/12/11,2011.953425,NA,NA,NaN,0.76465843,0.732708513,0.805,0.731612851,0.732708513
16/12/11,2011.956164,NA,NA,NaN,0.777504517,0.734428763,0.8175,0.733720768,0.734428763
17/12/11,2011.958904,351,0.83,0.663333333,0.785914662,0.736263999,0.83,0.736055739,0.736263999
18/12/11,2011.961644,NA,NA,NaN,0.790262884,0.738206493,0.815,0.739324463,0.738206493
19/12/11,2011.964384,NA,NA,NaN,0.792231667,0.740248517,0.8,0.743425578,0.740248517
20/12/11,2011.967123,NA,NA,NaN,0.792189673,0.742382343,0.785,0.748746183,0.742382343
21/12/11,2011.969863,355,0.77,0.698888889,0.790505558,0.744600245,0.77,0.755279482,0.744600245
22/12/11,2011.972603,NA,NA,NaN,0.787547983,0.746894494,0.775,0.763024342,0.746894494
23/12/11,2011.975342,NA,NA,NaN,0.783685606,0.749257363,0.78,0.771985295,0.749257363
24/12/11,2011.978082,NA,NA,NaN,0.779287087,0.751681124,0.785,0.781605306,0.751681124
25/12/11,2011.980822,359,0.79,0.7375,0.774721083,0.75415805,0.79,0.791795187,0.75415805
26/12/11,2011.983562,NA,NA,NaN,0.770356254,0.756680413,0.8,0.801734933,0.756680413
27/12/11,2011.986301,NA,NA,NaN,0.766561259,0.759240486,0.81,0.811491362,0.759240486
28/12/11,2011.989041,NA,NA,NaN,0.763704757,0.76183054,0.82,0.817075142,0.76183054
29/12/11,2011.991781,363,0.83,0.727142857,0.762155406,0.764442849,0.83,0.817793733,0.764442849
30/12/11,2011.994521,NA,NA,NaN,0.761688771,0.767069684,0.78747095,0.81292175,0.767069684
31/12/11,2011.99726,NA,NA,NaN,0.761707455,0.769703319,0.7449419,0.801700964,0.769703319
01/01/12,2012,NA,NA,NaN,0.762020674,0.772336025,0.70241285,0.791929742,0.772336025
02/01/12,2012.002732,2,0.66,0.788888889,0.762436535,0.774952925,0.66,0.784374803,0.774952925
03/01/12,2012.005464,3,0.75,0.774615385,0.762766354,0.77755392,0.75,0.78076235,0.77755392
04/01/12,2012.008197,NA,NA,NaN,0.763400531,0.78013319,0.7625,0.781719235,0.78013319
05/01/12,2012.010929,NA,NA,NaN,0.764782689,0.782685284,0.775,0.783207542,0.782685284
06/01/12,2012.013661,NA,NA,NaN,0.766803444,0.785204751,0.7875,0.785053994,0.785204751
07/01/12,2012.016393,NA,NA,NaN,0.769353413,0.787686137,0.8,0.786288467,0.787686137
08/01/12,2012.019126,NA,NA,NaN,0.772323211,0.790123993,0.8125,0.786908696,0.790123993
09/01/12,2012.021858,NA,NA,NaN,0.775603454,0.792512865,0.825,0.787637177,0.792512865
10/01/12,2012.02459,NA,NA,NaN,0.779084757,0.794847304,0.8375,0.78859764,0.794847304
11/01/12,2012.027322,11,0.85,0.780769231,0.782657737,0.797121856,0.85,0.790580306,0.797121856
12/01/12,2012.030055,NA,NA,NaN,0.786213009,0.799331072,0.8375,0.793571302,0.799331072
13/01/12,2012.032787,NA,NA,NaN,0.789641189,0.801469498,0.825,0.796671626,0.801469498
14/01/12,2012.035519,NA,NA,NaN,0.792832893,0.803531683,0.8125,0.799714797,0.803531683
15/01/12,2012.038251,15,0.8,0.758461538,0.795678736,0.805512177,0.8,0.801801813,0.805512177
16/01/12,2012.040984,NA,NA,NaN,0.798364337,0.807405526,0.7875,0.802918802,0.807405526
17/01/12,2012.043716,NA,NA,NaN,0.801083467,0.80920628,0.775,0.80369392,0.80920628
18/01/12,2012.046448,NA,NA,NaN,0.803738974,0.810908987,0.7625,0.804220883,0.810908987
19/01/12,2012.04918,19,0.75,0.7425,0.806233704,0.812508196,0.75,0.804991267,0.812508196
20/01/12,2012.051913,NA,NA,NaN,0.808470503,0.813998454,0.765,0.806012149,0.813998454
21/01/12,2012.054645,NA,NA,NaN,0.810352219,0.815374311,0.78,0.80745437,0.815374311
22/01/12,2012.057377,NA,NA,NaN,0.811781697,0.816630315,0.795,0.80935842,0.816630315
23/01/12,2012.060109,23,0.81,0.781428571,0.812661786,0.817761013,0.81,0.811900803,0.817761013
24/01/12,2012.062842,NA,NA,NaN,0.813262555,0.818760955,0.825,0.815099921,0.818760955
25/01/12,2012.065574,NA,NA,NaN,0.81390111,0.819624689,0.84,0.817275521,0.819624689
26/01/12,2012.068306,NA,NA,NaN,0.814550853,0.820346763,0.855,0.818138633,0.820346763
27/01/12,2012.071038,27,0.87,0.745714286,0.815185184,0.820921726,0.87,0.81732576,0.820921726
28/01/12,2012.07377,NA,NA,NaN,0.815777503,0.821344127,0.85,0.814549707,0.821344127
29/01/12,2012.076503,NA,NA,NaN,0.816301211,0.821608513,0.83,0.813803597,0.821608513
30/01/12,2012.079235,NA,NA,NaN,0.816729709,0.821709433,0.81,0.81306298,0.821709433
31/01/12,2012.081967,31,0.79,0.765333333,0.817036397,0.821641435,0.79,0.811839,0.821641435
01/02/12,2012.084699,NA,NA,NaN,0.817194676,0.821399068,0.8,0.810290494,0.821399068
02/02/12,2012.087432,NA,NA,NaN,0.817177946,0.82097688,0.81,0.808575732,0.82097688
03/02/12,2012.090164,NA,NA,NaN,0.816959608,0.82036942,0.82,0.80685242,0.82036942
04/02/12,2012.092896,35,0.83,0.778,0.816513062,0.819571236,0.83,0.806409771,0.819571236
05/02/12,2012.095628,NA,NA,NaN,0.815477953,0.818576877,0.815,0.807168509,0.818576877
06/02/12,2012.098361,NA,NA,NaN,0.813659685,0.817380891,0.8,0.809058416,0.817380891
07/02/12,2012.101093,NA,NA,NaN,0.8112803,0.815977825,0.785,0.811208012,0.815977825
08/02/12,2012.103825,39,0.77,0.782,0.808561838,0.81436223,0.77,0.81268262,0.81436223
09/02/12,2012.106557,NA,NA,NaN,0.80572634,0.812530327,0.7825,0.813436091,0.812530327
10/02/12,2012.10929,NA,NA,NaN,0.802995847,0.81048504,0.795,0.813419443,0.81048504
11/02/12,2012.112022,NA,NA,NaN,0.800592401,0.808230964,0.8075,0.812580863,0.808230964
12/02/12,2012.114754,43,0.82,0.786153846,0.798738042,0.805772696,0.82,0.810665927,0.805772696
13/02/12,2012.117486,NA,NA,NaN,0.797347093,0.803114834,0.8175,0.80765878,0.803114834
14/02/12,2012.120219,NA,NA,NaN,0.796142454,0.800261974,0.815,0.803539038,0.800261974
15/02/12,2012.122951,NA,NA,NaN,0.79505903,0.797218712,0.8125,0.799173141,0.797218712
16/02/12,2012.125683,47,0.81,0.769285714,0.794031729,0.793989646,0.81,0.795296043,0.793989646
17/02/12,2012.128415,NA,NA,NaN,0.792995458,0.790579372,0.8025,0.791920202,0.790579372
18/02/12,2012.131148,NA,NA,NaN,0.791885124,0.786992487,0.795,0.789064871,0.786992487
19/02/12,2012.13388,NA,NA,NaN,0.790635634,0.783233588,0.7875,0.786756099,0.783233588
20/02/12,2012.136612,51,0.78,0.759333333,0.789181895,0.779307271,0.78,0.785426284,0.779307271
21/02/12,2012.139344,NA,NA,NaN,0.787458813,0.775218134,0.775,0.785031824,0.775218134
22/02/12,2012.142077,NA,NA,NaN,0.785401297,0.770970772,0.77,0.78553931,0.770970772
23/02/12,2012.144809,NA,NA,NaN,0.782944252,0.766569784,0.765,0.785791071,0.766569784
24/02/12,2012.147541,55,0.76,0.705384615,0.780022586,0.762019765,0.76,0.785497407,0.762019765
25/02/12,2012.150273,NA,NA,NaN,0.777161572,0.757325313,0.775,0.784451347,0.757325313
26/02/12,2012.153005,NA,NA,NaN,0.774756558,0.752491023,0.79,0.782447621,0.752491023
27/02/12,2012.155738,NA,NA,NaN,0.772547558,0.747521493,0.805,0.780255045,0.747521493
28/02/12,2012.15847,59,0.82,0.764615385,0.770274588,0.74242132,0.82,0.775654262,0.74242132
29/02/12,2012.161202,NA,NA,NaN,0.76767766,0.737195101,0.7925,0.769089787,0.737195101
01/03/12,2012.163934,NA,NA,NaN,0.764496792,0.731847431,0.765,0.760995946,0.731847431
02/03/12,2012.166667,NA,NA,NaN,0.760471998,0.726382909,0.7375,0.750986546,0.726382909
03/03/12,2012.169399,63,0.71,0.715,0.755343291,0.72080613,0.71,0.741456432,0.72080613
04/03/12,2012.172131,NA,NA,NaN,0.748764564,0.715121691,0.71,0.732209676,0.715121691
05/03/12,2012.174863,NA,NA,NaN,0.740732015,0.70933419,0.71,0.723052617,0.70933419
06/03/12,2012.177596,NA,NA,NaN,0.731499121,0.703448223,0.71,0.714685214,0.703448223
07/03/12,2012.180328,67,0.71,0.683076923,0.721319357,0.697468386,0.71,0.706650547,0.697468386
08/03/12,2012.18306,NA,NA,NaN,0.7104462,0.691399277,0.7175,0.699023222,0.691399277
09/03/12,2012.185792,NA,NA,NaN,0.699133127,0.685245492,0.725,0.691882659,0.685245492
10/03/12,2012.188525,NA,NA,NaN,0.687633614,0.679011628,0.7325,0.684826893,0.679011628
11/03/12,2012.191257,71,0.74,0.684,0.676201137,0.672702282,0.74,0.677854934,0.672702282
12/03/12,2012.193989,NA,NA,NaN,0.665089174,0.666323298,0.725,0.670967208,0.666323298
13/03/12,2012.196721,NA,NA,NaN,0.6545512,0.659885512,0.71,0.664165553,0.659885512
14/03/12,2012.199454,NA,NA,NaN,0.644840692,0.653401007,0.695,0.657291162,0.653401007
15/03/12,2012.202186,75,0.68,0.704285714,0.636211126,0.646881867,0.68,0.651750436,0.646881867
16/03/12,2012.204918,NA,NA,NaN,0.628535234,0.640340175,0.65,0.647220039,0.640340175
17/03/12,2012.20765,NA,NA,NaN,0.62142127,0.633788015,0.62,0.643389091,0.633788015
18/03/12,2012.210383,NA,NA,NaN,0.614725998,0.627237469,0.59,0.640040205,0.627237469
19/03/12,2012.213115,79,0.56,0.675833333,0.608306182,0.620700622,0.56,0.632840268,0.620700622
20/03/12,2012.215847,NA,NA,NaN,0.602018585,0.614189556,0.5325,0.62237763,0.614189556
21/03/12,2012.218579,NA,NA,NaN,0.595719972,0.607716356,0.505,0.609219122,0.607716356
22/03/12,2012.221311,NA,NA,NaN,0.589267106,0.601293104,0.4775,0.594558314,0.601293104
23/03/12,2012.224044,83,0.45,0.617272727,0.582516751,0.594931884,0.45,0.581552923,0.594931884
24/03/12,2012.226776,NA,NA,NaN,0.575414016,0.588644779,0.505,0.57030608,0.588644779
25/03/12,2012.229508,NA,NA,NaN,0.568050481,0.582443873,0.56,0.560925304,0.582443873
26/03/12,2012.23224,NA,NA,NaN,0.560502617,0.576341249,0.615,0.552144952,0.576341249
27/03/12,2012.234973,87,0.67,0.646666667,0.552846896,0.57034899,0.67,0.543826219,0.57034899
28/03/12,2012.237705,NA,NA,NaN,0.545159788,0.56447918,0.645,0.535825061,0.56447918
29/03/12,2012.240437,NA,NA,NaN,0.537517764,0.558743903,0.62,0.527992197,0.558743903
30/03/12,2012.243169,NA,NA,NaN,0.529997296,0.553155241,0.595,0.521064464,0.553155241
31/03/12,2012.245902,91,0.57,0.631666667,0.522674854,0.547725278,0.57,0.51504717,0.547725278
01/04/12,2012.248634,NA,NA,NaN,0.515626909,0.542466097,0.56125,0.509946615,0.542466097
02/04/12,2012.251366,NA,NA,NaN,0.508929933,0.537389783,0.5525,0.505770091,0.537389783
03/04/12,2012.254098,NA,NA,NaN,0.502660396,0.532508417,0.54375,0.502768976,0.532508417
04/04/12,2012.256831,NA,NA,NaN,0.496894769,0.527834085,0.535,0.500997559,0.527834085
05/04/12,2012.259563,NA,NA,NaN,0.491709523,0.523378868,0.52625,0.500512823,0.523378868
06/04/12,2012.262295,NA,NA,NaN,0.48718113,0.51915485,0.5175,0.501374437,0.51915485
07/04/12,2012.265027,NA,NA,NaN,0.483386059,0.515174116,0.50875,0.502915468,0.515174116
08/04/12,2012.26776,99,0.5,0.6525,0.480400783,0.511448748,0.5,0.505015969,0.511448748
09/04/12,2012.270492,NA,NA,NaN,0.477606893,0.507990829,0.4375,0.507613932,0.507990829
10/04/12,2012.273224,NA,NA,NaN,0.474475057,0.504812443,0.375,0.510644522,0.504812443
11/04/12,2012.275956,NA,NA,NaN,0.471215361,0.501925674,0.3125,0.513553874,0.501925674
12/04/12,2012.278689,103,0.25,0.563076923,0.468037889,0.499342604,0.25,0.516181454,0.499342604
13/04/12,2012.281421,NA,NA,NaN,0.465152728,0.497075318,0.34,0.518360495,0.497075318
14/04/12,2012.284153,NA,NA,NaN,0.462769962,0.495135898,0.43,0.519918005,0.495135898
15/04/12,2012.286885,NA,NA,NaN,0.461099676,0.493536429,0.52,0.520755793,0.493536429
16/04/12,2012.289617,107,0.61,0.679090909,0.460351958,0.492288992,0.61,0.519637931,0.492288992
17/04/12,2012.29235,NA,NA,NaN,0.460556327,0.49140188,0.605625,0.516610286,0.49140188
18/04/12,2012.295082,NA,NA,NaN,0.461567666,0.490868212,0.60125,0.511704002,0.490868212
19/04/12,2012.297814,NA,NA,NaN,0.463334098,0.490677315,0.596875,0.507609572,0.490677315
20/04/12,2012.300546,NA,NA,NaN,0.465803745,0.490818517,0.5925,0.506222338,0.490818517
21/04/12,2012.303279,NA,NA,NaN,0.468924731,0.491281146,0.588125,0.507751818,0.491281146
22/04/12,2012.306011,NA,NA,NaN,0.47264518,0.492054528,0.58375,0.512423384,0.492054528
23/04/12,2012.308743,NA,NA,NaN,0.476913213,0.493127991,0.579375,0.51788523,0.493127991
24/04/12,2012.311475,NA,NA,NaN,0.481676954,0.494490862,0.575,0.523115133,0.494490862
25/04/12,2012.314208,NA,NA,NaN,0.486884527,0.496132469,0.570625,0.528054203,0.496132469
26/04/12,2012.31694,NA,NA,NaN,0.492484055,0.498042139,0.56625,0.532634488,0.498042139
27/04/12,2012.319672,NA,NA,NaN,0.49842366,0.5002092,0.561875,0.537305686,0.5002092
28/04/12,2012.322404,NA,NA,NaN,0.504651466,0.502622978,0.5575,0.542811785,0.502622978
29/04/12,2012.325137,NA,NA,NaN,0.511115597,0.505272802,0.553125,0.549006263,0.505272802
30/04/12,2012.327869,NA,NA,NaN,0.517764174,0.508147998,0.54875,0.555743448,0.508147998
01/05/12,2012.330601,NA,NA,NaN,0.524545322,0.511237894,0.544375,0.562878519,0.511237894
02/05/12,2012.333333,123,0.54,0.588461538,0.531407164,0.514531817,0.54,0.570400689,0.514531817
03/05/12,2012.336066,NA,NA,NaN,0.538297822,0.518019095,0.5375,0.578139086,0.518019095
04/05/12,2012.338798,NA,NA,NaN,0.54516542,0.521689055,0.535,0.585924823,0.521689055
05/05/12,2012.34153,NA,NA,NaN,0.551958081,0.525531025,0.5325,0.591848796,0.525531025
06/05/12,2012.344262,NA,NA,NaN,0.558623928,0.529534331,0.53,0.593958414,0.529534331
07/05/12,2012.346995,NA,NA,NaN,0.565111084,0.533688301,0.5275,0.592061145,0.533688301
08/05/12,2012.349727,NA,NA,NaN,0.571367673,0.537982263,0.525,0.585941811,0.537982263
09/05/12,2012.352459,NA,NA,NaN,0.577341818,0.542405543,0.5225,0.580305556,0.542405543
10/05/12,2012.355191,131,0.52,0.599166667,0.582981641,0.54694747,0.52,0.57713912,0.54694747
11/05/12,2012.357923,NA,NA,NaN,0.588235266,0.55159737,0.5575,0.576831808,0.55159737
12/05/12,2012.360656,NA,NA,NaN,0.593050816,0.556344571,0.595,0.579796145,0.556344571
13/05/12,2012.363388,NA,NA,NaN,0.597376415,0.561178401,0.6325,0.583408897,0.561178401
14/05/12,2012.36612,135,0.67,0.632857143,0.601160185,0.566088186,0.67,0.58696321,0.566088186
15/05/12,2012.368852,NA,NA,NaN,0.604438886,0.571063254,0.655,0.590478267,0.571063254
16/05/12,2012.371585,NA,NA,NaN,0.607351274,0.576092933,0.64,0.593969994,0.576092933
17/05/12,2012.374317,NA,NA,NaN,0.609998467,0.581166549,0.625,0.597451061,0.581166549
18/05/12,2012.377049,139,0.61,0.664615385,0.612481583,0.586273431,0.61,0.600930882,0.586273431
19/05/12,2012.379781,NA,NA,NaN,0.614901741,0.591402905,0.625,0.604415615,0.591402905
20/05/12,2012.382514,NA,NA,NaN,0.617360058,0.596544299,0.64,0.607908163,0.596544299
21/05/12,2012.385246,NA,NA,NaN,0.619957653,0.60168694,0.655,0.611408172,0.60168694
22/05/12,2012.387978,143,0.67,0.647857143,0.622795643,0.606820156,0.67,0.61537818,0.606820156
23/05/12,2012.39071,NA,NA,NaN,0.62544005,0.611933274,0.6575,0.619714206,0.611933274
24/05/12,2012.393443,NA,NA,NaN,0.627471681,0.617015621,0.645,0.62431298,0.617015621
25/05/12,2012.396175,NA,NA,NaN,0.629013836,0.622056525,0.6325,0.629071935,0.622056525
26/05/12,2012.398907,147,0.62,0.665833333,0.630189816,0.627045313,0.62,0.633955809,0.627045313
27/05/12,2012.401639,NA,NA,NaN,0.631122921,0.631971312,0.6025,0.638849578,0.631971312
28/05/12,2012.404372,NA,NA,NaN,0.63193645,0.636823851,0.585,0.643639494,0.636823851
29/05/12,2012.407104,NA,NA,NaN,0.632753704,0.641592255,0.5675,0.648273857,0.641592255
30/05/12,2012.409836,151,0.55,0.640909091,0.633697983,0.646265853,0.55,0.652253165,0.646265853
31/05/12,2012.412568,NA,NA,NaN,0.634892587,0.650833972,0.5875,0.655562414,0.650833972
01/06/12,2012.415301,NA,NA,NaN,0.636460815,0.655285939,0.625,0.658184897,0.655285939
02/06/12,2012.418033,NA,NA,NaN,0.638525969,0.659611082,0.6625,0.660102211,0.659611082
03/06/12,2012.420765,155,0.7,0.6975,0.641211347,0.663798727,0.7,0.66132755,0.663798727
04/06/12,2012.423497,NA,NA,NaN,0.644572441,0.667838204,0.6875,0.661832176,0.667838204
05/06/12,2012.42623,NA,NA,NaN,0.64849506,0.671718838,0.675,0.661585936,0.671718838
06/06/12,2012.428962,NA,NA,NaN,0.652847975,0.675429957,0.6625,0.661853779,0.675429957
07/06/12,2012.431694,159,0.65,0.636666667,0.657499959,0.678960888,0.65,0.662842816,0.678960888
08/06/12,2012.434426,NA,NA,NaN,0.662319785,0.68230352,0.66,0.664767803,0.68230352
09/06/12,2012.437158,NA,NA,NaN,0.667176225,0.685459981,0.67,0.66785114,0.685459981
10/06/12,2012.439891,NA,NA,NaN,0.671938051,0.688434961,0.68,0.670621192,0.688434961
11/06/12,2012.442623,NA,NA,NaN,0.676474037,0.691233149,0.69,0.672767447,0.691233149
12/06/12,2012.445355,NA,NA,NaN,0.680652956,0.693859234,0.7,0.674256778,0.693859234
13/06/12,2012.448087,NA,NA,NaN,0.684343579,0.696317907,0.71,0.675049831,0.696317907
14/06/12,2012.45082,NA,NA,NaN,0.687414679,0.698613856,0.72,0.67607341,0.698613856
15/06/12,2012.453552,167,0.73,0.643846154,0.68973503,0.700751771,0.73,0.678388072,0.700751771
16/06/12,2012.456284,NA,NA,NaN,0.691328107,0.702736342,0.7225,0.681928413,0.702736342
17/06/12,2012.459016,NA,NA,NaN,0.692369884,0.704572258,0.715,0.686637523,0.704572258
18/06/12,2012.461749,NA,NA,NaN,0.692957881,0.706264207,0.7075,0.69157563,0.706264207
